User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
19654634,cbsmireya,CBS News Correspondent. Self-dubbed: The Microwave (Pistons ref.) Wife. Mama. Ravens fan. Runner. Old-school hip hop is my jam. Home grown in #RGV,13846,1955,5390,False,0,"Dallas, TX",Wed Jan 28 14:46:11 +0000 2009,#RGV
16910232,AndrewsMcMeel,"Recognizing the best creative talent and publishing award-winning books about poetry, cooking, comics, humor and more.",11963,3119,10806,False,0,Kansas City,Wed Oct 22 18:32:32 +0000 2008,
14934774,boomi,"Dell Boomi, an independent business unit of @Dell, quickly & easily unites  your digital ecosystem so you can achieve better business outcomes, faster.",8482,4362,95425,False,0,"Chesterbrook, PA",Wed May 28 15:51:02 +0000 2008,
21169078,KellyAuCoin77,'Dollar' Bill @SHO_Billions • Pastor Tim @TheAmericansFX • #Feminist • #BlackLivesMatter • #Learning • @TrailBlazers Fanatic • Board member @kulturec,21567,7559,23127,False,0,Oregon boy living in Brooklyn,Wed Feb 18 04:32:41 +0000 2009,#Feminist #BlackLivesMatter #Learning
21704138,l_e_whyte,"Investigative reporter @publici. Tweets are my own. 
https://t.co/MPGGNDSHzH 
lwhyte@publicintegrity.org",13716,1755,2045,False,0,"Washington, D.C.",Mon Feb 23 22:53:48 +0000 2009,
255370956,KatMBurns,Emmy Winning Choreographer for #CrazyExGirlfriend. Performer. Terpsichorean. #katburnschoreo Producer of Quick & Funny Musicals at UCB,3687,796,3897,False,0,Hollywood,Mon Feb 21 06:33:25 +0000 2011,#CrazyExGirlfriend #katburnschoreo
78986763,MrRickyWhittle,"California 

Instagram- rickywhittle

American Gods-

-Starz in the USA

-Amazonprime video -outside the USA round the world",30065,732,386167,False,0,Los Angeles,Thu Oct 01 19:43:06 +0000 2009,
37292495,kesterbrewin,"Teaching and writing, in uncertain ratios. Getting High / Mutiny / TEDx. New work in progress, with grants from Arts Council / Founder, @NoIDLondon",18535,253,3308,False,0,"London, England",Sat May 02 21:57:18 +0000 2009,
140144781,harry_horton,British journalist in Washington DC with @featurestory. Long-suffering #safc fan.,30585,2004,3314,False,0,"Washington, DC",Tue May 04 18:24:25 +0000 2010,#safc
26380564,SonarFestival,Barcelona 18.19.20 July 2019 | Buenos Aires | Bogotá |Istanbul | Hong Kong | Athens | Mexico,28236,2677,129254,False,0,Worldwide,Wed Mar 25 00:50:45 +0000 2009,
982793656452071425,potus_in_parens,Bot by @enigmango. Only the parentheticals from Trump's tweets. Not associated with government or LAWS. This was all @pbump's idea: https://t.co/714zdhLofo,444,2,142,False,1,,Sun Apr 08 01:34:01 +0000 2018,
40933275,danielggarza,"President, The LIBRE Initiative. We promote freedom, peace & wellbeing. We strive for a truly free society in which you win by serving others. Big fan of prose",9701,6159,14617,False,0,✞,Mon May 18 18:28:50 +0000 2009,
2194124415,ZiauddinY,"Proud to be a teacher, Malala's father and a peace, women's rights and education activist. RTs do not equal endorsement.",11578,2384,46899,False,0,United Kingdom,Sun Nov 24 13:37:54 +0000 2013,
295731821,AsheSchow,Senior Editor @RealDailyWire. Senior Political Columnist @Observer. Senior Contributor @FDRLST. Send tips aschow@dailywire.com,113518,3165,51082,False,0,,Mon May 09 15:33:44 +0000 2011,
949036672741793793,newspaperbot,I tweet historical newspapers 🗞️from the Chronicling America archive at the @librarycongress.     Created by @whaleandpetunia,14599,8,189,False,1,"Washington, DC",Thu Jan 04 21:55:49 +0000 2018,
209220102,aliciamundy,New book coming! ExWall Street Journal reporter and Senate Investigator. Author:Dispensing with the Truth on pharma scandal. Facts are ur friends.,1184,128,1485,False,0,"Washington, DC",Thu Oct 28 19:10:41 +0000 2010,
737053872007434240,JoyOfBotRoss,"In 1985, Bob Ross labored to bring The Joy of Painting to home computers. A floppy with his code was found in a PBS station and turned to a bot by @R4_Unit.",4132,1,812,False,1,"Muncie, IN",Sun May 29 22:51:51 +0000 2016,
2444454050,RyanJenkins_TV,"News Junkie, Reporter & Anchor for @WQAD, Coffee lover.

Former Intern at @CBSThisMorning and Editor-in-Chief of @AugieObserver",637,660,993,False,0,"Davenport, IA",Mon Apr 14 20:49:09 +0000 2014,
4293630612,BennyNumbers,"Benny Numbers is a turquoise robot, who happens to be a degenerate gambler (like his cousin @genonumbers). He tries to use math to make winning NCAA bets.",1176,55,52,False,1,,Thu Nov 19 20:58:46 +0000 2015,
41370216,DublinZoo,"Founded in 1830, Dublin Zoo is one of the oldest Zoos in Europe. Stretching nearly 28 hectares across the Phoenix Park, it is home to over 400 animals 🦒🦍🐆",7674,271,32536,False,0,"Phoenix Park, Dublin, Ireland",Wed May 20 14:37:05 +0000 2009,
970592745415938048,relativeprices,I compare the price of things every 3 hours. A bot made by @maelb,2346,1,20,False,1,,Mon Mar 05 09:31:58 +0000 2018,
6351572,PhillyD,"Perpetually tired dad, husband, producer, host, and CEO of Rogue Rocket.",53481,1250,1237277,False,0,"California, USA",Sat May 26 23:56:07 +0000 2007,
27716044,ArnoldcommaJon,"🇲🇽⚽ @Goal Also: FC Dallas @SportsDayDFW, Concacaf on BBC's World Football Phone-In ""De ningún lado del todo y de todos lados un poco.""",44683,729,9717,False,0,"Deep Ellum, Texas",Mon Mar 30 20:06:37 +0000 2009,
210876407,neilmeron,"producer:  JESUS CHRIST SUPERSTAR LIVE, HAIRSPRAY LIVE, THE WIZ LIVE, THE OSCARS, SOUND OF MUSIC LIVE, SMASH (TV), Chicago, Hairspray, Better Late Than Never",3326,1538,56382,False,0,,Mon Nov 01 17:17:22 +0000 2010,
77524749,560Friedo,I co-host the Donno and Friedo show with Alex Donno weekdays from 10a-2p on Sportsradio 560 WQAM,21794,1604,6231,False,0,"Miami, FL",Sat Sep 26 17:21:15 +0000 2009,
701470099090358276,tiny_bus_stop,"Tiny people waiting for the tiny bus at the tiny bus stop. Bot by @hugovk, powered by https://t.co/XpDujaprri. Sibling to https://t.co/KJ70P8XqOJ.",4768,45,2115,False,1,,Sun Feb 21 18:14:39 +0000 2016,
1033697430276108288,AAAAAAAStudents,"Student list for the Alloysius Amaranth Ancient Academy of Applied Arcane Arts. New enrollments daily. @ with 'enroll' to enroll as student
Bot by @timclarepoet",1372,0,137,False,1,,Sun Aug 26 12:47:27 +0000 2018,
3052317647,sixworderbot,"Six-word stories, four times daily, made from random sentences from Project Gutenberg. A bot by @hugovk. https://t.co/XJH2sWpeTX",5967,16,392,False,1,,Sun Feb 22 10:05:21 +0000 2015,
16825083,SienaCollege,"A Catholic Franciscan liberal arts college just outside of Albany, N.Y. with 3,000 students.",8193,1697,7948,False,0,"Loudonville, NY",Fri Oct 17 14:21:13 +0000 2008,
84619620,kikoperozo,"Ciudadano venezolano, zuliano y maracaibero, escribo sobre fútbol y soy aficionado a la historia. @LaHistoria200 ▶ @hsmamerica ▶ @idiomafut",166296,3173,15244,False,0,"Maracaibo, Venezuela",Fri Oct 23 15:39:24 +0000 2009,
267860607,Swingtime69,"Relationship experts/coaches. Host award winning radio show about love, intimacy, LGBTQ, dating, marriage, & being monogamish. Why can’t we all just get along?",40183,256,149378,False,0,Southern California,Thu Mar 17 17:44:44 +0000 2011,
898218643888197632,AmericaFirstPAC,America First Action is the primary super PAC dedicated to electing federal candidates who support the agenda of the @POTUS-@VP administration. #AmericaFirst,3308,51,19339,False,0,USA,Thu Aug 17 16:23:07 +0000 2017,#AmericaFirst
14221950,peterbotting,"Strategy, Storytelling & SpeakerCoach. Speaker MessageCraftⓇ TEDMED TEDx SAP IBM Mercedes CSC✏️@CityAM ♥️ startups TED health tech CEO COO 🐶🏄‍♂️",11124,4530,4387,False,0,Skype/✈️ to you. London/Global,Wed Mar 26 02:01:52 +0000 2008,
880076428603252737,twoemojicons,What happens when 2 emojicons met in a bar? // Twice a day // a bot by @pmcpinto,1391,0,10,False,1,Somewhere in a Happy Hour,Wed Jun 28 14:52:26 +0000 2017,
17465286,lhedger,"Yay for words, root beer, running, polka, bad jokes and angry dinosaurs. Doing stuff and learning things @IUComm.",6993,866,995,False,0,indianapolis,Tue Nov 18 15:05:04 +0000 2008,
2590835076,NH_India,"National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs",24815,316,65215,False,0,"New Delhi, India",Fri Jun 27 05:46:24 +0000 2014,
23037867,shelby_young,#princessleia on #starwars #forcesofdestiny | #americanhorrorstory | #deadrising3 | #thesocialnetwork | #battlefield1 | 🖤⚡https://t.co/FOTSFdDv7J,9505,562,8554,False,0,,Fri Mar 06 06:13:24 +0000 2009,#princessleia #starwars #forcesofdestiny #americanhorrorstory #deadrising3 #thesocialnetwork #battlefield1
14701062,providencecol,"Official Account of #ProvidenceCollege est. 1917. Tweets about news, events, teaching, learning & sports. Trending: #gofriars #friartown",8156,945,13542,False,0,Providence Rhode Island,Thu May 08 14:48:09 +0000 2008,#ProvidenceCollege #gofriars #friartown
14849240,cl_charlotte,The Independent Voice of Charlotte since 1987.,24978,4640,20151,False,0,"Charlotte, NC",Tue May 20 22:04:58 +0000 2008,
4531666948,everylotnyc,Every property in New York City in numerical order by BBL (tax id). by @fitnr,90351,4,2476,False,1,"New York, NY",Sat Dec 19 04:07:23 +0000 2015,
298031144,FunSizeSuze,Nanochemist. Head of PublicEngagement @digitalsci. Presents @Discovery. Writes @ForbesScience. @KJCByrne’s Chewie. @PawsMcByrndu’s pawrent. She/her. Tweets mine,70718,991,10276,False,0,"London, UK",Fri May 13 14:58:27 +0000 2011,
48534088,vcolliver,CA/West Coast health care policy reporter for @POLITICO/@POLITICOPro. @SFChronicle alum. Regrets not taking typing in high school. Tips?  vcolliver@politico.com,4273,1629,4284,False,0,"Oakland, CA",Thu Jun 18 23:35:08 +0000 2009,
253142796,John_Rhode,"Related to Jimmy Stewart/Married my BFF, father to https://t.co/ygDB5HMZnY & his awesome autistic younger brother. Speaking my mind...",19431,1076,4093,False,0,West Richland WA,Wed Feb 16 16:58:56 +0000 2011,
3299372399,Botgle,"I'm a boggle bot! New games every few hours. Reply to me with the words you find! Scores, seasons, etc coming soon! Bot by @muffinista #botALLY",141273,3968,2650,False,1,,Tue May 26 15:02:31 +0000 2015,#botALLY
65127962,jimpavia,Money Editor @CNBC. Supporter of Fourth Estate who likes dogs more than most people. Go @NYRangers @Yankees.,33011,1041,6688,False,0,New York City,Wed Aug 12 19:09:55 +0000 2009,
286654612,mark_dow,"hedge fund manager, economist, Washington refugee, anti-partisan, amateur linguist, tourist TA, bonobo wannabe",79897,3080,58832,False,0,Behavioral Macro,Sat Apr 23 12:33:53 +0000 2011,
1727785579,RobinOrdSmith,Former British Ambassador to #Kyrgyzstan and Tajikistan currently preparing for next diplomatic Head of Mission role,15309,320,2086,False,0,UK,Wed Sep 04 06:05:35 +0000 2013,#Kyrgyzstan
4010618585,dscovr_epic,Pictures from the Earth Polychromatic Camera on the DSCOVR spacecraft. (An unofficial bot by @russss),13722,4,21962,False,1,Earth-Sun L1,Wed Oct 21 16:20:49 +0000 2015,
968442791994019841,emojitracks,Something came through here recently... (A bot by @oopsohno made using https://t.co/XpDujaprri),467,0,24,False,1,,Tue Feb 27 11:08:49 +0000 2018,
3905389063,bot_ideas,art bot experiments by @tinyruin • magical stories with cute animals 🐻tiny emoji worlds 🏕️ and other things,16354,0,466,False,1,,Thu Oct 15 18:16:13 +0000 2015,
23781227,geraldnash,I’ve been turning up since 1999. Member of Seanad Eireann and Labour Party General Election Candidate for Louth & East Meath.,6829,1403,7118,False,0,"Drogheda, Co. Louth, Ireland.",Wed Mar 11 15:52:06 +0000 2009,
324570399,damienics,"Director of Think Tank @paulsoninst; Co-creator @macropolochina; author; adjunct lecturer @KelloggSchool; often found eating. Personal tweets, views my own.",22544,970,14722,False,0,Chicago,Sun Jun 26 21:23:12 +0000 2011,
123434827,RLewisReports,"Esports Nomad & Journalist

https://t.co/N4eJDw5d2g   https://t.co/yfhLFaLsIs",52231,5835,114986,False,0,,Tue Mar 16 02:53:57 +0000 2010,
361569788,Maggie_Hassan,Senator. Mom. Sox fan. This account is run by Maggie for NH. https://t.co/K481i346or,2497,250,14205,False,0,"Newfields, NH",Thu Aug 25 00:19:24 +0000 2011,
1643500784,francispouliot_,CEO and co-founder of @BullBitcoin_ Canada's Bitcoin Company (merged @mybylls). Founder of @cyphernode_io Bitcoin Embassy 2013-2017. Recovering policy analyst🐤,20257,3228,47975,False,0,Canada,Sat Aug 03 19:27:01 +0000 2013,
940014388970373120,botdoesnot,Not simply walking into anywhere. Bot by @adrian_a_forest source at  https://t.co/00WerdlqQa,2151,0,7,False,1,Not Mordor,Mon Dec 11 00:24:29 +0000 2017,
817082622824169472,wordfindatron,I make little word-find puzzles. Bot by @joshleejosh,2813,2,7,False,1,The Grid,Thu Jan 05 18:57:32 +0000 2017,
34025138,YSIinc,YSI loves water and everything to do with #water. We're water geeks who love sharing all things water related. Who's Minding the Planet? #waterheroes #WMTP,8496,4381,6468,False,0,"Yellow Springs, Ohio, USA",Tue Apr 21 20:15:21 +0000 2009,#water #waterheroes #WMTP
51858290,joshuascottca32,Youngest congressional candidate in the 2018 midterm election. Proud American patriot 🇺🇸 Friend of Israel 🇮🇱,614,351,1709,False,0,,Sun Jun 28 21:59:49 +0000 2009,
922707045119279104,cryptword,"Find the nine-letter word in each puzzle. Thrice daily.

Made by @flashman.",1700,0,34,False,1,,Tue Oct 24 06:11:17 +0000 2017,
885441394973835264,shakyinsultbot,"tweet ""insult me"" or ""roast me"" to get your own insult, you paunchy flap-mouthed giglet #shakespeare #insults #botALLY",5310,0,37,False,1,,Thu Jul 13 10:10:54 +0000 2017,#shakespeare #insults #botALLY
908692479431421953,betteridge_bot,,380,277,19,False,1,,Fri Sep 15 14:02:24 +0000 2017,
713273353,cortvo,"Missourian, lawyer, lecturer to students and to my younger brother and sister.",1527,373,9246,False,0,"Clayton, Missouri",Mon Jul 23 22:49:51 +0000 2012,
15816595,radleybalko,"Opinion journalist, Washington Post. Author of Rise of the Warrior Cop, and The Cadaver King and the Country Dentist. Honorary Duckmaster (3/24/18).",44037,1873,79378,False,0,"Nashville, TN",Tue Aug 12 01:08:06 +0000 2008,
3922351113,bot_teleport,"I'm a text bot who teleports you to magical, inspiring places",13387,0,863,False,1,,Sat Oct 10 22:57:35 +0000 2015,
2148047569,artassignbot,Reply with finished assignments!,34619,2,4533,False,1,,Tue Oct 22 00:20:28 +0000 2013,
901140630990196738,BRTLSTvsTRNGLFY,"Combining the stark black and white images posted by @brutalistengine and the softer, colourful images posted by @trianglify",15290,1,44,False,1,,Fri Aug 25 17:54:03 +0000 2017,
3347203689,RestroomGender,random restroom gender sign generator. extant (and not so extant) genders with random symbols. bot by @lichlike / @tylercallich,2493,8,3291,False,1,"Bathrooms, Everywhere",Sat Jun 27 04:47:30 +0000 2015,
952035808063688709,CryptoNamer,"I generate #cryptocurrency names, I'm a bot #bitcoin",8816,11,52,False,1,,Sat Jan 13 04:33:19 +0000 2018,#cryptocurrency #bitcoin
28713695,kristindonnelly,"Senior Broadcast Producer, The Lead with Jake Tapper on CNN. Newsjunky interested in news that's not junk. RTs aren't endorsements. DC by way of NYC",11608,1523,8323,False,0,"Washington, DC",Sat Apr 04 01:58:15 +0000 2009,
3774669559,everyportland,"Every word, but in Portland. From @spine_cone",4663,0,14,False,1,,Sat Oct 03 22:36:07 +0000 2015,
703135557707149316,famousduos,"Famous duos in nearby parallel universes. Bot by @hugovk, inspired by https://t.co/y6vj4mcnE1, powered by https://t.co/XpDujaprri. Also https://t.co/sbmJJc041f",4760,37,172,False,1,Nearby parallel universes,Fri Feb 26 08:32:35 +0000 2016,
25935803,Nat_Herz,"Covering Alaska's environment & government for @AKEnergyDesk, formerly @adndotcom 

Encrypted message me on Signal: 907-793-0312

Email: nherz@alaskapublic.org",21432,3659,9409,False,0,"Anchorage, AK",Mon Mar 23 02:31:26 +0000 2009,
44498699,CollegeDemsTX,The official collegiate arm of the @texasdemocrats & the Texas federation of @collegedems. Tweets by @marcoMDGT (Comm. Dir.),2553,669,5376,False,0,The Great State of Texas,Thu Jun 04 00:19:14 +0000 2009,
1080980613925036032,bot_enough,Are you an adjective enough noun to verb the other noun? Made by @strutting w/ Cheap Bots Done Quick.,606,0,7,False,1,,Fri Jan 04 00:13:56 +0000 2019,
714293558115586048,TSRandomised,A bot by @curious_jp that uses an order 1 markov chain to generate TSR/WoTC D&D module titles. Results may vary.,27877,1,22,False,1,the Realms,Mon Mar 28 03:30:30 +0000 2016,
897420104933277696,EveryFeature,"▪️Imagine Steam as a single game with 32.756 features. Posting every feature of every Steam game in random order, once an hour. No duplicates. Bot by @Felegzen",14006,15,39,False,1,,Tue Aug 15 11:30:01 +0000 2017,
928314603376742400,FilmRevisionist,,1763,0,5,False,1,,Wed Nov 08 17:33:43 +0000 2017,
76743356,kirancmoodley,Multimedia producer @Channel4News. My tweets are my own & fabulous. West Ham fan.,16232,2517,2687,False,0,London,Wed Sep 23 20:14:43 +0000 2009,
24647812,IAmCattSadler,"Mom, TV Host, Journalist, Producer, CEO @thecattwalk, #NAKEDwithCattSadler Interview Series & Hoosier https://t.co/FBSVU1Xsg0",23992,966,173494,False,0,Los Angeles,Mon Mar 16 04:10:15 +0000 2009,#NAKEDwithCattSadler
20540348,daylinleach,"Father, husband, progressive, and Pennsylvania Senator. Like Gandhi, only less.",7954,2316,40666,False,0,"Wayne, Pennsylvania",Tue Feb 10 20:03:03 +0000 2009,
4798922670,tweetgameoflife,"A bot by @avyfain. Tweet at me, get procedurally generated art. 
This sorta, kinda, is art... right?",3245,1,147,False,1,"San Francisco, CA",Fri Jan 22 16:51:35 +0000 2016,
1283319206,TNJ_malbright,"I run the https://t.co/KsDoHsdDHT opinion page. 

BRING ME YOUR HOT TAKES: malbright@delawareonline.com 
(302) 324-2428",14451,1165,2628,False,0,"Wilmington, Delaware",Wed Mar 20 13:48:34 +0000 2013,
166024333,angelapriestley,"Founding Editor @WomensAgenda, a daily news hub for women covering tech, careers, politics, leadership, life & more. Journo/author. Media believer. Mum to 3.",10111,3581,35811,False,0,Sydney,Tue Jul 13 03:52:09 +0000 2010,
32711332,orlandorios,Founder of Dropkick Ads. Guns N’ Roses fan. Instagram = OrlandoRiosTX,2216,361,880,False,0,"Austin, TX",Sat Apr 18 01:30:00 +0000 2009,
932049341862240256,winampskins,I'm a bot that tweets Winamp skins. @captbaritone made me. You may also like @milkdroppresets by @jnberg16.,1205,2,2426,False,1,The Internet,Sun Nov 19 00:54:14 +0000 2017,
128506014,Talldarkfriend,Official Twitter page for standup comedian and writer-creator of the #TallDarkFriend sitcom | Jordan Gray.  Bookings / Enquiries: info@jordangrayofficial.com,2964,1008,7012,False,0,"London, England",Thu Apr 01 09:49:51 +0000 2010,#TallDarkFriend
786988812312449024,Diaeresis_OTPs,They're sooo cuuute together! Made by @ojahnn. One tweet every 2 hours. Check out diaereses: https://t.co/Ojkkn37mKb,11597,0,17,False,1,,Fri Oct 14 17:55:29 +0000 2016,
257223459,ThompsonToons,"I'm Mike Thompson,  the editorial cartoonist/animator for USA TODAY and the Detroit Free Press. https://t.co/R3bDiwMZmp",9269,2130,3771,False,0,"Detroit, MI",Fri Feb 25 00:14:59 +0000 2011,
39000115,KatyTurNBC,"MSNBC anchor @2pm, NBC News correspondent, author of NYT best seller Unbelievable, currently treading in the primal soup of US politics.",26267,1509,633969,False,0,"New York, NY",Sun May 10 05:02:51 +0000 2009,
21301933,BDayspring,"Former politico, current VP of Marketing & Communications @POLITICO. Hockey player, Villanovan, Jersey boy. @IronmenAthletic. Say what I mean, mean what I say.",58301,3672,15472,False,0,,Thu Feb 19 14:26:33 +0000 2009,
16474698,kmc1213,"#socialmedia. Movies. Freelance. Film writer & consultant (@HamptonsFilm, @MontclairFilm, @mauifilmfest). I like TV too. All tweets my own. #resist #wahoowa",18530,3379,2453,False,0,"Brooklyn, NY 11215",Fri Sep 26 20:57:44 +0000 2008,#socialmedia #resist #wahoowa
16745361,harikunzru,"It is true I work for a living, but believe me that is a coincidence.",26042,2514,37917,False,0,"In the Cities, in a Time of Disorder",Tue Oct 14 20:38:46 +0000 2008,
781725127,AveryGWilks,"S.C. State House, politics reporter @thestate. 2018 SC Journalist of the Year. @TulsaWorld, @DJNF alum. @UofSC Honors College '15.",32336,598,7072,False,0,"Columbia, South Carolina",Sun Aug 26 04:56:55 +0000 2012,
868253384977121281,Gobbobot,"Posts a goblin, orc, bugbear, or other skulking denizen every three hours! Created by @nickdrawthing
#bot #dnd #ttrpg #randomgenerator",17486,3,226,False,1,Faux Medieval Europe,Fri May 26 23:51:53 +0000 2017,#bot #dnd #ttrpg #randomgenerator
1198481,sewellchan,Deputy Managing Editor @latimes; previously @nytimes @washingtonpost; aspiring Californian,16517,3275,33438,False,0,Los Angeles,Thu Mar 15 02:38:28 +0000 2007,
20280088,MacFarlaneNews,"NBC 4 Investigative Reporter, NBC NewsChannel, Sirius/XM POTUS contributor - Syracuse University, #FOIA",31400,881,10429,False,0,"Washington, D.C.",Fri Feb 06 22:54:40 +0000 2009,#FOIA
2513859613,GenerateACat,Yet another procedural cat generating bot. FOLLOW and TWEET AT ME to generate a cat! Generator by @mousefountain. Consciousness by @bzgeb.,11889,6,2371,False,1,,Wed May 21 22:30:04 +0000 2014,
3250521481,RenelSFVoyce,"IG: @renelsfvoyce SF Giants PA Announcer, retired radio (KMEL, KISS-FM, KBLX), born in Oaktown, Oakland Raiders die-hard, champagne lover, Beyoncé worshipper",3516,423,5572,False,0,"San Francisco, CA",Sat Jun 20 07:53:50 +0000 2015,
14892330,jonostrower,"Editor-in-chief of The Air Current. Chaser of things that fly, unapologetic geek. CNN, WSJ & Flightglobal alum. Email jon @theaircurrent dot com.",53208,5164,79561,False,0,Seattle,Sat May 24 16:36:26 +0000 2008,
118719917,BetsyHodges,"Speaker|Writer|Advisor: betsy at betsyhodgesdotorg Former Mayor of Mpls. Follow me for cuteness, stanning, recovery, and thoughts on whiteness. She/Her.",29483,5905,35830,False,0,Minneapolis,Mon Mar 01 15:12:52 +0000 2010,
41584448,CoreyGJohnson,Reporter @TB_Times. Send tips to cjohnson@tampabay.com,10922,6071,6081,False,0,"Tampa, FL",Thu May 21 13:22:33 +0000 2009,
1686543937,Maya__Salam,I write and think about gender issues @nytimes. Word nerd. She/her. Lebanese. Handsome woman.,2200,1105,2302,False,0,New York City,Tue Aug 20 19:22:05 +0000 2013,
41386278,carolynmanno,"👋🏻 Sports reporter and host. Olympics, Paralympics, Youth Olympics, Racing .. Favorite things: a good story, a good  attitude, a good cup of coffee",4788,871,14092,False,0,"New York, NY",Wed May 20 15:58:33 +0000 2009,
1012531485096591361,wikitimelines,tweets a random graphical timeline from Wikipedia twice a day. made by @ur_friend_james. here are my insides:  https://t.co/N8NNGHfI9H,321,0,161,False,1,,Fri Jun 29 03:01:32 +0000 2018,
14458643,rooshv,"See me on tour: https://t.co/jPs49sDJEl, Buy my books: https://t.co/LckQ1DVbvD, Telegram: rooshofficial, Instagram: kingroosh",452,0,60275,False,0,,Mon Apr 21 05:17:10 +0000 2008,
881272940184178696,relax__bot,you need to relax,5575,0,10,False,1,#botALLY,Sat Jul 01 22:06:57 +0000 2017,
16456004,nbc15_madison,"The official account for WMTV NBC15 in Madison, WI. 🎥📱💻📺   Tipline: 608-274-1500 | Email: news@nbc15.com | Instagram @nbc15_madison | Facebook @NBC15Madison",97523,3544,54632,False,0,"Madison, WI",Thu Sep 25 19:19:06 +0000 2008,
37932056,patcaldwell,News Editor at @MotherJones. E-mail: pcaldwell@motherjones.com,19363,401,6413,False,0,Washington D.C.,Tue May 05 14:18:59 +0000 2009,
14876017,StevenCravis,"#piano, #Pianist, composer & producer for TV, film and games. Music for Animal Planet, CNN, CBS, NBC,#Quell app series, #Calm app & more https://t.co/FOxHNBuPCR",11852,8954,9355,False,0,"San Francisco, California",Fri May 23 01:48:19 +0000 2008,#piano #Pianist #Quell #Calm
166168978,Perla_Trevizo,Environment reporter for the @HoustonChron. For tips and story ideas: perla.trevizo@chron.com or 713-362-7464.,6121,1599,2479,False,0,"Houston, TX",Tue Jul 13 14:13:07 +0000 2010,
110535179,ryanknighton,"Blindo hack of books, TV, film and travel. @cwinthedark @Themoth @thisAmerlife @afarmedia. Cockeyed: A Memoir. Best American Travel Writing (2018)",8790,541,2577,False,0,on your elbow ,Mon Feb 01 22:09:22 +0000 2010,
206921267,suraechinn,4p Anchor #ABC l Mother l TV Couple l Eater l Dog Lover l #Hokie #DC #NOVA #KC #HI #SLC #UT @ABC4Devon https://t.co/KzeuK5dqgH,10374,23904,24504,False,0,"Washington, DC",Sun Oct 24 02:08:07 +0000 2010,#ABC #Hokie #DC #NOVA #KC #HI #SLC #UT
24550000,Breanna_TV,Reporter with @CTVVancouver. Profile photos: @3oh6 Email: breanna.karstens-smith@bellmedia.ca,14035,1087,5880,False,0,"Vancouver, British Columbia",Sun Mar 15 17:01:15 +0000 2009,
1081270898659864581,IssOverhead,"I'm a bot made by @lanerobertlane.  I will tweet at you when the ISS is over a location you tweet me.  Just tweet: ""@IssOverhead location""",484,1,33,False,1,Space,Fri Jan 04 19:27:26 +0000 2019,
805362305777053698,_ku_bot,I am an adorable robot made by @HornedLlama. I write haikus.,3633,3,23,False,1,Australia // Sweden,Sun Dec 04 10:45:11 +0000 2016,
26598302,NewMexicoGOP,Building a brighter future for New Mexico one tweet at a time. #RedNM2018. 🐘🇺🇸 Like us on Facebook: https://t.co/IBx2kmwNON,5244,1220,5833,False,0,"Albuquerque, New Mexico",Wed Mar 25 21:35:47 +0000 2009,#RedNM2018
289963138,prioritiesUSA,,6805,41,22046,False,0,"Washington, DC",Fri Apr 29 14:29:12 +0000 2011,
587579290,andrearumbaugh,"Aviation, Port of Houston and business enterprise reporter @HoustonChron. Runner, reader, adventure seeker. @UFlorida alumna and burgeoning #AVGeek.",9606,1236,2704,False,0,"Houston, TX",Tue May 22 17:00:51 +0000 2012,#AVGeek
21226678,dartmouth,The official Twitter account of Dartmouth College! #Dartmouth | #GoBigGreen,19013,2700,70513,False,0,"Hanover, NH",Wed Feb 18 18:46:53 +0000 2009,#Dartmouth #GoBigGreen
258481206,mjnblack,"writer, editor, etc. @epic /// past lives @esquire, @bonappetit, @harpercollins",3771,1862,1565,False,0,"Los Angeles, CA",Sun Feb 27 20:36:49 +0000 2011,
1948293908,theblerdgurl,I’m Karama! Freelance culture journalist and creator parked at the intersection of diversity & geekdom @syfywire @theradicalgeeks @tiylandcreative #nerd #blerd,75300,7378,20973,False,0,"Brooklyn, NY",Wed Oct 09 01:21:36 +0000 2013,#nerd #blerd
868614565604376576,paintergoblin,Hates outdoors. Loves art. Likes to tell you about the art on https://t.co/Ff7BnHTajZ (Twitter Cyborg: Part bot; part @beet_keeper) #digitalart #creativecommons,4349,1628,420,False,1,"Beroun, Česká republika",Sat May 27 23:47:05 +0000 2017,#digitalart #creativecommons
204075017,PeterMonPhotog,"News Photographer for KOMO 4. Follow to see a day in a life of a photog. Big fisherman, love the outdoors, Classic VW Enthusiast. Born and raised in Western WA",6579,600,2171,False,0,,Sun Oct 17 21:29:15 +0000 2010,
39619442,ItsJakeYoung,Husband of @lexybcruz. Daddy to #LilLeo. Cory-Rawson Hornet. Ohio Bobcat. Media Relations on four wheels. Former TV sports guy. #POME #NEGU,80101,957,1881,False,0,DFW,Tue May 12 22:53:54 +0000 2009,#LilLeo #POME #NEGU
1195054567,LuckyCharms,"Official Twitter account of hearts, stars, and horseshoes, clovers and blue moons; unicorns, rainbows, and tasty red balloons.            
Magically Delicious.",9272,491,22939,False,0,,Mon Feb 18 21:59:46 +0000 2013,
