User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
human_2772798101,account,profile,32321,298,7322,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_216889727,account,profile,12390,176,5694,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_179588796,account,profile,16094,421,2100,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_916340701587177472,account,profile,338,584,1350,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_713868637430386688,account,profile,23794,443,3924,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_708102355477069824,account,profile,10394,112,6538,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_717100525,account,profile,7623,1722,2312,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_76235237,account,profile,3760,395,1520,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_917093133879578624,account,profile,2103,184,3619,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_805362305777053698,account,profile,4800,428,502,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_746764686000033792,account,profile,7292,247,562,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_125215990,account,profile,11634,63,26700,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_971203153269018624,account,profile,27222,292,1884,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_3335040713,account,profile,9076,1100,2742,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_329768150,account,profile,5190,478,2127,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1010155094,account,profile,11664,160,6332,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1067943125258256384,account,profile,1880,466,1126,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_969125020269268992,account,profile,1834,299,2349,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_823346733367193600,account,profile,2773,682,5654,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_4468081633,account,profile,13633,1759,2790,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_3871760723,account,profile,2172,255,844,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3176656468,account,profile,27270,146,2605,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_565593851,account,profile,21164,183,973,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_799247194121502720,account,profile,20150,878,1652,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_260814309,account,profile,4020,1128,1082,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_246972341,account,profile,3488,1614,1442,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_97747246,account,profile,2103,184,3619,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_266251183,account,profile,2808,1176,2286,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_631475517,account,profile,14660,102,7080,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_262717598,account,profile,8790,522,545,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_895699896661024770,account,profile,6183,284,7845,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_529250880,account,profile,9002,240,2148,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_705215650986332162,account,profile,31028,230,27884,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1400973342,account,profile,7226,374,3428,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_831578789654192129,account,profile,5055,342,12578,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_859012626487009280,account,profile,2080,154,1964,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_23497646,account,profile,2412,202,2374,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1486473206,account,profile,7243,268,3123,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2402022649,account,profile,260671,177,3409,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_460655639,account,profile,31153,700,2068,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_19134601,account,profile,7292,247,562,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2536621626,account,profile,16208,2552,3284,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1640603341,account,profile,21996,578,5613,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_824443952983977984,account,profile,1822,334,9343,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_370982639,account,profile,460,2488,5904,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_209220102,account,profile,2128,64,748,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_444205853,account,profile,3306,712,5132,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_929823128259387392,account,profile,1032,732,60031,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1965044298,account,profile,13054,131,2574,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1949906586,account,profile,2078,483,58066,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_544275098,account,profile,32707,415,2777,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_915170375901818880,account,profile,6645,4,47082,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_20509044,account,profile,1893,178,3583,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_966639350581792768,account,profile,6473,272,486,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_19786122,account,profile,12093,57,2335,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_385587235,account,profile,825,92,230,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_873611080639160320,account,profile,2728,1170,546,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3020652335,account,profile,24631,863,3055,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1037039454,account,profile,12109,495,5639,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_7654892,account,profile,495,362,1393,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_582386994,account,profile,15648,522,2443,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_106481695,account,profile,1746,132,7377,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1030875249691303938,account,profile,1314,487,3913,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_236143056,account,profile,3084,534,1039,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_310597303,account,profile,1803,135,864,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1073676020,account,profile,226454,60,1224978,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_22565296,account,profile,906,841,1130,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_353031969,account,profile,1606,782,2530,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1088222072944377861,account,profile,5888,2106,6840,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_41681878,account,profile,6257,454,538,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_779417371282776064,account,profile,18173,345,19528,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_939622147,account,profile,4298,982,5507,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_538374325,account,profile,18280,1324,1660,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_54301390,account,profile,4182,2,14369,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3342186154,account,profile,56289,288,3129,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_2981962858,account,profile,232,58,4230,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_989135184,account,profile,361410,524,5270,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1702535654,account,profile,10322,1311,851,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_148217505,account,profile,6730,380,3266,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_570436252,account,profile,3888,433,7024,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1093191691543171074,account,profile,980,1011,2390,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_931192872283590656,account,profile,1423,78,277,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1332272064,account,profile,12404,168,48381,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_863733457,account,profile,864,142,6086,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_841604595096965120,account,profile,5078,518,3794,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_848869231382978560,account,profile,3518,314,5752,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2558895162,account,profile,4158,268,884,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_964169855300718593,account,profile,4671,732,1466,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_235159978,account,profile,4058,778,1699,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3312196192,account,profile,4212,230,1760,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_186655721,account,profile,1306,1432,1206,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_779880044420300800,account,profile,10934,122,8994,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_16145763,account,profile,41817,14,109268,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_843891310444593153,account,profile,18280,1324,1660,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_911169818224623617,account,profile,1874,335,411,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_110535179,account,profile,8752,272,1304,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1039015705,account,profile,215908,210,66904,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1079755490580668416,account,profile,9862,618,1789,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1020970182582460418,account,profile,3306,712,5132,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1006982562605076480,account,profile,1543,334,2720,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_325141447,account,profile,3316,100,2362,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_127907048,account,profile,6630,261,5790,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3103172267,account,profile,147727,480,954,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3901064081,account,profile,9492,60,4986,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_998140589420888064,account,profile,6750,1154,7546,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1238357485,account,profile,980,1011,2390,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_730272558952538112,account,profile,11267,365,2762,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_902228795075284992,account,profile,4750,134,9566,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_27439771,account,profile,16882,330,893,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_3250521481,account,profile,3413,234,3662,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_2174616960,account,profile,9862,618,1789,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_33198720,account,profile,260671,177,3409,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_3249041383,account,profile,11291,532,3652,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1884338521,account,profile,6167,379,628,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2635257950,account,profile,5490,91,3424,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_14688144,account,profile,338,584,1350,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_901945930890395648,account,profile,15378,860,1477,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_898575243308015618,account,profile,12420,472,3816,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1059567421894418433,account,profile,11291,532,3652,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1083330945506308098,account,profile,304,432,2938,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1881534805,account,profile,19242,460,6888,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_247411057,account,profile,5374,648,2161,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_56746540,account,profile,2462,624,1435,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_911171572626534400,account,profile,2158,342,8030,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1030830288761438210,account,profile,6226,722,4580,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_791788106,account,profile,3017,228,556,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3229361280,account,profile,32622,244,2735,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_426796052,account,profile,5078,518,3794,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_846833319123791873,account,profile,1378,202,1368,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_810128712356298752,account,profile,25208,392,1526,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3357708868,account,profile,5528,202,2708,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_793595267870289920,account,profile,1646,177,2419,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4825633672,account,profile,11145,258,621,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_802014959106400256,account,profile,8254,224,686,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_967357425660694528,account,profile,27570,136,148398,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_20278154,account,profile,9404,498,396,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_738330734310522880,account,profile,8484,1052,2810,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_164649491,account,profile,2572,418,1026,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_784162498228457473,account,profile,2112,704,852,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3254373616,account,profile,11477,130,9715,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_962213876,account,profile,60830,6,82020,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_3000261466,account,profile,5888,2106,6840,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1033697430276108288,account,profile,3888,433,7024,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_139805236,account,profile,5568,206,1814,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_918073104915746817,account,profile,2500,700,3554,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_924253994364567552,account,profile,3627,450,47314,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_221236430,account,profile,344944,314,2210,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4425828741,account,profile,4798,384,12902,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_2544198971,account,profile,1404,184,3833,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_817297257959747585,account,profile,7816,684,1399,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1080980613925036032,account,profile,558,314,1168,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3997848915,account,profile,11777,194,3842,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_998179899285352448,account,profile,12404,168,48381,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2433869952,account,profile,7638,14,7286,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1684234034,account,profile,1710,442,3656,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_515822213,account,profile,2878,500,48458,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3730020912,account,profile,4836,284,380,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1072728805,account,profile,5544,476,1037,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_878028362589118464,account,profile,11408,344,8460,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_96461789,account,profile,3027,981,918,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1014146545640300544,account,profile,232,58,4230,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_873756899048431616,account,profile,2583,416,2092,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_878212968923766784,account,profile,3604,728,594,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_775870976441589760,account,profile,38714,204,11946,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_3188558830,account,profile,3558,706,6087,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3091637939,account,profile,38248,670,2100,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_587579290,account,profile,8003,618,1359,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1131217278,account,profile,8408,220,3836,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_197224469,account,profile,54311,19,83283,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3301779988,account,profile,3436,464,654,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_946205176867803136,account,profile,7736,492,6460,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1632710958,account,profile,186,996,2363,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_708759570319953920,account,profile,4725,94,288,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_873103406008745984,account,profile,3760,395,1520,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_127537612,account,profile,1004,44,26700,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_109047474,account,profile,5844,438,1140,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_814709364665843717,account,profile,3122,166,650,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1155572084,account,profile,10024,403,1553,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_355418225,account,profile,8430,34,8974,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1093183092049760256,account,profile,503,214,77958,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_992820451524075520,account,profile,5374,648,2161,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_3847188633,account,profile,7630,294,2218,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_439928778,account,profile,416,5502,8270,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3293810833,account,profile,77356,396,2692,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_963881800283107328,account,profile,5393,1324,2586,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1038811495549886464,account,profile,4806,259,32798,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_34859699,account,profile,4314,826,558,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_732736395891118083,account,profile,5568,422,3518,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_885441394973835264,account,profile,6452,576,4274,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2976541239,account,profile,13098,244,954,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_602386334,account,profile,5440,376,2996,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_989558064834580481,account,profile,2724,98,47878,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1039245931634479106,account,profile,21996,578,5613,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3028811206,account,profile,6130,99,1952,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_868946203421138945,account,profile,18798,1030,1154,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_919407758134448128,account,profile,3183,212,2566,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_44785664,account,profile,2898,468,1501,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1048608762683117568,account,profile,7044,924,2440,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_908035119293886464,account,profile,14093,164,42876,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_795119952156065792,account,profile,86246,550,2040,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_881688089164259328,account,profile,1601,846,1478,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1084113207298584579,account,profile,1052,54,21066,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_867112375408889856,account,profile,9942,632,5403,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_22803494,account,profile,28879,152,1432,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_267967624,account,profile,5004,972,1530,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4190852728,account,profile,30799,2608,3930,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_407101742,account,profile,23430,194,16572,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1010309972918349824,account,profile,1032,732,60031,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_955523229875081221,account,profile,3233,143,336232,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_73990210,account,profile,5740,158,894,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_89979225,account,profile,4717,300,1110,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_729104184344227840,account,profile,40540,191,14337,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_732388048659349504,account,profile,5740,158,894,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_558381779,account,profile,29411,272,9778,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_714293558115586048,account,profile,28879,152,1432,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_226891781,account,profile,4148,1056,707,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4809840647,account,profile,11634,63,26700,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1283319206,account,profile,19988,582,1320,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_2444454050,account,profile,493,330,499,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_307434638,account,profile,5883,1101,1474,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_878067171653562369,account,profile,8408,220,3836,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_215394871,account,profile,3550,210,3529,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_976496018895310848,account,profile,1264,151,41082,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_2437164474,account,profile,3530,215,7088,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1060455505683009536,account,profile,5566,801,7216,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4040207472,account,profile,11248,52,81663,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1008941459834204161,account,profile,1334,396,507,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_225099584,account,profile,4656,128,17594,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_723846764969791488,account,profile,2728,502,1238,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_889229094273126400,account,profile,5694,534,1699,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1471232930,account,profile,3390,149,28851,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_903621498375733248,account,profile,2784,903,486,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1056301519455301632,account,profile,860,533,1176,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_3748550069,account,profile,1364,116,117,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_754878569252265984,account,profile,4896,474,1798,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_15950054,account,profile,8474,206,1699,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1727785579,account,profile,25346,162,1062,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_234857514,account,profile,136,193,6730,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_978126616202117120,account,profile,5832,160,10442,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_781568006451105792,account,profile,825,92,230,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_107078762,account,profile,807,695,3576,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_626452321,account,profile,6422,491,1480,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_34011331,account,profile,2994,94,2385,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4594744821,account,profile,7764,184,1806,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_979056531508482048,account,profile,2132,526,584,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_149013351,account,profile,20028,342,1366,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_196697157,account,profile,8275,324,5244,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_25446267,account,profile,7030,396,934,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1118951206448181248,account,profile,1120,780,817,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_2843685004,account,profile,7517,422,3342,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_862610528711188480,account,profile,6286,1901,2586,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1309143127,account,profile,46035,208,1460,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_121631678,account,profile,29666,470,1030,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_841355108696915968,account,profile,5008,692,2577,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_588551732,account,profile,17148,243,1742,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_2833303375,account,profile,8188,499,316,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_715214387804372992,account,profile,6012,46,4538,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_859938636271321088,account,profile,23442,320,1310,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_821098759073497089,account,profile,1505,678,1304,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_998703686086881283,account,profile,5104,518,834,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_2384118506,account,profile,3792,626,1329,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_470368043,account,profile,3442,1480,2594,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1561900206,account,profile,16172,518,1493,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_793930743667908613,account,profile,8269,544,727,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_610320045,account,profile,5393,1324,2586,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_786988812312449024,account,profile,16094,421,2100,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_272548778,account,profile,7664,771,1736,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_1686873912,account,profile,2784,903,486,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_22156672,account,profile,24455,82,1020,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_993674729830612992,account,profile,1040,509,1586,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_2778190296,account,profile,6894,328,980,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_176184325,account,profile,383,408,270,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
bot_772202703212703744,account,profile,4422,768,1902,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_1114680860983214081,account,profile,2766,880,4835,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_922707045119279104,account,profile,3280,361,1421,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
bot_4208245037,account,profile,4816,118,7899,False,1,,Wed Jun 05 00:00:00 +0000 2019,none
human_1286161147,account,profile,16228,399,17222,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_103215322,account,profile,27364,169,2414,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
human_517995029,account,profile,4693,195,6941,False,0,,Wed Jun 05 00:00:00 +0000 2019,none
